   0.8124,  0.0000,  0.8124,  0.0000
   0.8120,  0.0062,  0.8120,  0.0062
   0.8114,  0.0124,  0.8114,  0.0124
   0.8108,  0.0186,  0.8108,  0.0186
   0.8100,  0.0249,  0.8100,  0.0249
   0.8091,  0.0313,  0.8091,  0.0313
   0.8081,  0.0377,  0.8081,  0.0377
   0.8070,  0.0441,  0.8070,  0.0441
   0.8058,  0.0506,  0.8058,  0.0506
   0.8045,  0.0571,  0.8045,  0.0571
   0.8031,  0.0636,  0.8031,  0.0636
   0.8015,  0.0702,  0.8015,  0.0702
   0.7999,  0.0768,  0.7999,  0.0768
   0.7981,  0.0835,  0.7981,  0.0835
   0.7962,  0.0902,  0.7962,  0.0902
   0.7942,  0.0969,  0.7942,  0.0969
   0.7922,  0.1037,  0.7922,  0.1037
   0.7900,  0.1105,  0.7900,  0.1105
   0.7877,  0.1173,  0.7877,  0.1173
   0.7853,  0.1242,  0.7853,  0.1242
   0.7828,  0.1311,  0.7828,  0.1311
   0.7802,  0.1380,  0.7802,  0.1380
   0.7776,  0.1450,  0.7776,  0.1450
   0.7748,  0.1520,  0.7748,  0.1520
   0.7719,  0.1590,  0.7719,  0.1590
   0.7690,  0.1661,  0.7690,  0.1661
   0.7660,  0.1731,  0.7660,  0.1731
   0.7629,  0.1803,  0.7629,  0.1803
   0.7597,  0.1874,  0.7597,  0.1874
   0.7564,  0.1946,  0.7564,  0.1946
   0.7531,  0.2018,  0.7531,  0.2018
   0.7497,  0.2090,  0.7497,  0.2090
   0.7462,  0.2163,  0.7462,  0.2163
   0.7427,  0.2236,  0.7427,  0.2236
   0.7391,  0.2310,  0.7391,  0.2310
   0.7354,  0.2384,  0.7354,  0.2384
   0.7317,  0.2458,  0.7317,  0.2458
   0.7279,  0.2533,  0.7279,  0.2533
   0.7240,  0.2608,  0.7240,  0.2608
   0.7201,  0.2684,  0.7201,  0.2684
   0.7161,  0.2759,  0.7161,  0.2759
   0.7121,  0.2836,  0.7121,  0.2836
   0.7080,  0.2913,  0.7080,  0.2913
   0.7039,  0.2990,  0.7039,  0.2990
   0.6997,  0.3068,  0.6997,  0.3068
   0.6955,  0.3146,  0.6955,  0.3146
   0.6912,  0.3225,  0.6912,  0.3225
   0.6869,  0.3305,  0.6869,  0.3305
   0.6825,  0.3385,  0.6825,  0.3385
   0.6780,  0.3466,  0.6780,  0.3466
   0.6735,  0.3547,  0.6735,  0.3547
   0.6690,  0.3629,  0.6690,  0.3629
   0.6644,  0.3711,  0.6644,  0.3711
   0.6598,  0.3795,  0.6598,  0.3795
   0.6551,  0.3879,  0.6551,  0.3879
   0.6503,  0.3963,  0.6503,  0.3963
   0.6455,  0.4049,  0.6455,  0.4049
   0.6406,  0.4135,  0.6406,  0.4135
   0.6357,  0.4222,  0.6357,  0.4222
   0.6307,  0.4309,  0.6307,  0.4309
   0.6256,  0.4397,  0.6256,  0.4397
   0.6205,  0.4487,  0.6205,  0.4487
   0.6153,  0.4577,  0.6153,  0.4577
   0.6100,  0.4667,  0.6100,  0.4667
   0.6046,  0.4759,  0.6046,  0.4759
   0.5992,  0.4851,  0.5992,  0.4851
   0.5936,  0.4944,  0.5936,  0.4944
   0.5880,  0.5038,  0.5880,  0.5038
   0.5823,  0.5132,  0.5823,  0.5132
   0.5764,  0.5227,  0.5764,  0.5227
   0.5705,  0.5323,  0.5705,  0.5323
   0.5644,  0.5419,  0.5644,  0.5419
   0.5581,  0.5515,  0.5581,  0.5515
   0.5517,  0.5612,  0.5517,  0.5612
   0.5452,  0.5709,  0.5452,  0.5709
   0.5385,  0.5806,  0.5385,  0.5806
   0.5316,  0.5903,  0.5316,  0.5903
   0.5245,  0.5999,  0.5245,  0.5999
   0.5172,  0.6094,  0.5172,  0.6094
   0.5096,  0.6189,  0.5096,  0.6189
   0.5018,  0.6283,  0.5018,  0.6283
   0.4938,  0.6374,  0.4938,  0.6374
   0.4855,  0.6464,  0.4855,  0.6464
   0.4769,  0.6552,  0.4769,  0.6552
   0.4680,  0.6637,  0.4680,  0.6637
   0.4588,  0.6719,  0.4588,  0.6719
   0.4493,  0.6798,  0.4493,  0.6798
   0.4395,  0.6872,  0.4395,  0.6872
   0.4293,  0.6943,  0.4293,  0.6943
   0.4189,  0.7009,  0.4189,  0.7009
   0.4082,  0.7071,  0.4082,  0.7071
   0.3973,  0.7128,  0.3973,  0.7128
   0.3861,  0.7180,  0.3861,  0.7180
   0.3747,  0.7227,  0.3747,  0.7227
   0.3631,  0.7269,  0.3631,  0.7269
   0.3513,  0.7307,  0.3513,  0.7307
   0.3394,  0.7340,  0.3394,  0.7340
   0.3273,  0.7369,  0.3273,  0.7369
   0.3153,  0.7393,  0.3153,  0.7393
   0.3031,  0.7414,  0.3031,  0.7414
   0.2910,  0.7431,  0.2910,  0.7431
   0.2788,  0.7445,  0.2788,  0.7445
   0.2667,  0.7456,  0.2667,  0.7456
   0.2546,  0.7465,  0.2546,  0.7465
   0.2426,  0.7471,  0.2426,  0.7471
   0.2307,  0.7475,  0.2307,  0.7475
