   0.9950,  0.0000,  0.9950,  0.0000
   0.9988,  0.0087,  0.9988,  0.0087
   1.0025,  0.0175,  1.0025,  0.0175
   1.0062,  0.0263,  1.0062,  0.0263
   1.0097,  0.0353,  1.0097,  0.0353
   1.0131,  0.0442,  1.0131,  0.0442
   1.0164,  0.0533,  1.0164,  0.0533
   1.0196,  0.0624,  1.0196,  0.0624
   1.0227,  0.0715,  1.0227,  0.0715
   1.0257,  0.0807,  1.0257,  0.0807
   1.0285,  0.0900,  1.0285,  0.0900
   1.0313,  0.0993,  1.0313,  0.0993
   1.0340,  0.1087,  1.0340,  0.1087
   1.0365,  0.1181,  1.0365,  0.1181
   1.0390,  0.1276,  1.0390,  0.1276
   1.0413,  0.1371,  1.0413,  0.1371
   1.0435,  0.1467,  1.0435,  0.1467
   1.0457,  0.1563,  1.0457,  0.1563
   1.0477,  0.1659,  1.0477,  0.1659
   1.0496,  0.1756,  1.0496,  0.1756
   1.0515,  0.1854,  1.0515,  0.1854
   1.0532,  0.1952,  1.0532,  0.1952
   1.0548,  0.2050,  1.0548,  0.2050
   1.0564,  0.2149,  1.0564,  0.2149
   1.0579,  0.2249,  1.0579,  0.2249
   1.0593,  0.2348,  1.0593,  0.2348
   1.0606,  0.2448,  1.0606,  0.2448
   1.0618,  0.2549,  1.0618,  0.2549
   1.0629,  0.2650,  1.0629,  0.2650
   1.0640,  0.2752,  1.0640,  0.2752
   1.0650,  0.2854,  1.0650,  0.2854
   1.0660,  0.2956,  1.0660,  0.2956
   1.0669,  0.3059,  1.0669,  0.3059
   1.0677,  0.3163,  1.0677,  0.3163
   1.0685,  0.3267,  1.0685,  0.3267
   1.0692,  0.3371,  1.0692,  0.3371
   1.0699,  0.3476,  1.0699,  0.3476
   1.0706,  0.3582,  1.0706,  0.3582
   1.0711,  0.3688,  1.0711,  0.3688
   1.0717,  0.3795,  1.0717,  0.3795
   1.0722,  0.3903,  1.0722,  0.3903
   1.0727,  0.4011,  1.0727,  0.4011
   1.0731,  0.4119,  1.0731,  0.4119
   1.0735,  0.4229,  1.0735,  0.4229
   1.0739,  0.4339,  1.0739,  0.4339
   1.0743,  0.4450,  1.0743,  0.4450
   1.0746,  0.4561,  1.0746,  0.4561
   1.0749,  0.4674,  1.0749,  0.4674
   1.0752,  0.4787,  1.0752,  0.4787
   1.0755,  0.4901,  1.0755,  0.4901
   1.0757,  0.5016,  1.0757,  0.5016
   1.0760,  0.5132,  1.0760,  0.5132
   1.0762,  0.5249,  1.0762,  0.5249
