   0.8124,  0.0000,  0.8124,  0.0000
   0.8114,  0.0124,  0.8114,  0.0124
   0.8100,  0.0249,  0.8100,  0.0249
   0.8081,  0.0377,  0.8081,  0.0377
   0.8058,  0.0506,  0.8058,  0.0506
   0.8031,  0.0636,  0.8031,  0.0636
   0.7999,  0.0768,  0.7999,  0.0768
   0.7962,  0.0902,  0.7962,  0.0902
   0.7922,  0.1037,  0.7922,  0.1037
   0.7877,  0.1173,  0.7877,  0.1173
   0.7828,  0.1311,  0.7828,  0.1311
   0.7776,  0.1450,  0.7776,  0.1450
   0.7719,  0.1590,  0.7719,  0.1590
   0.7660,  0.1731,  0.7660,  0.1731
   0.7597,  0.1874,  0.7597,  0.1874
   0.7531,  0.2018,  0.7531,  0.2018
   0.7462,  0.2163,  0.7462,  0.2163
   0.7391,  0.2310,  0.7391,  0.2310
   0.7317,  0.2458,  0.7317,  0.2458
   0.7240,  0.2608,  0.7240,  0.2608
   0.7161,  0.2759,  0.7161,  0.2759
   0.7080,  0.2913,  0.7080,  0.2913
   0.6997,  0.3068,  0.6997,  0.3068
   0.6912,  0.3225,  0.6912,  0.3225
   0.6825,  0.3385,  0.6825,  0.3385
   0.6735,  0.3547,  0.6735,  0.3547
   0.6644,  0.3711,  0.6644,  0.3711
   0.6551,  0.3879,  0.6551,  0.3879
   0.6455,  0.4049,  0.6455,  0.4049
   0.6357,  0.4222,  0.6357,  0.4222
   0.6256,  0.4397,  0.6256,  0.4397
   0.6153,  0.4577,  0.6153,  0.4577
   0.6046,  0.4759,  0.6046,  0.4759
   0.5936,  0.4944,  0.5936,  0.4944
   0.5823,  0.5132,  0.5823,  0.5132
   0.5705,  0.5323,  0.5705,  0.5323
   0.5581,  0.5515,  0.5581,  0.5515
   0.5452,  0.5709,  0.5452,  0.5709
   0.5316,  0.5903,  0.5316,  0.5903
   0.5172,  0.6094,  0.5172,  0.6094
   0.5018,  0.6283,  0.5018,  0.6283
   0.4855,  0.6464,  0.4855,  0.6464
   0.4680,  0.6637,  0.4680,  0.6637
   0.4493,  0.6798,  0.4493,  0.6798
   0.4293,  0.6943,  0.4293,  0.6943
   0.4082,  0.7071,  0.4082,  0.7071
   0.3861,  0.7180,  0.3861,  0.7180
   0.3631,  0.7269,  0.3631,  0.7269
   0.3394,  0.7340,  0.3394,  0.7340
   0.3153,  0.7393,  0.3153,  0.7393
   0.2910,  0.7431,  0.2910,  0.7431
   0.2667,  0.7456,  0.2667,  0.7456
   0.2426,  0.7471,  0.2426,  0.7471
   0.2189,  0.7477,  0.2189,  0.7477
   0.1956,  0.7477,  0.1956,  0.7477
