        1,      77,   36.12,    0.63,  156.46,    2.54,    1.00
        1,      78,   33.25,    0.58,  156.46,    2.19,    2.00
        1,      79,   30.41,    0.53,  156.46,    1.87,    2.00
        1,      80,   27.58,    0.48,  156.47,    1.58,    2.00
        1,      81,   24.78,    0.43,  156.47,    1.32,    2.00
        1,      82,   21.99,    0.38,  156.47,    1.09,    2.00
        1,      83,   19.21,    0.34,  156.47,    0.89,    2.00
        1,      84,   16.44,    0.29,  156.48,    0.71,    2.00
        1,      85,   13.69,    0.24,  156.48,    0.57,    1.00
        1,      86,   10.94,    0.19,  156.48,    0.45,    1.00
        1,      87,    8.20,    0.14,  156.48,    0.35,    1.00
        1,      88,    5.46,    0.10,  156.48,    0.29,    1.00
        1,      89,    2.73,    0.05,  156.48,    0.25,    1.00
        1,      90,    0.00,    0.00,  156.48,    0.23,    1.00
        2,       0,  276.50,    9.66,    0.00,    1.01,    1.00
        2,       1,  276.50,    9.66,    4.83,    1.13,    2.00
        2,       2,  276.50,    9.66,    9.66,    1.52,    2.00
        2,       3,  276.50,    9.66,   14.50,    2.16,    2.00
        2,       4,  276.50,    9.66,   19.35,    3.06,    2.00
        2,       5,  272.51,    9.52,   23.86,    0.24,    2.00
        2,       6,  272.50,    9.52,   28.66,    1.64,    2.00
        2,       7,  272.50,    9.52,   33.48,    3.28,    2.00
        2,       8,  268.51,    9.38,   37.76,    1.13,    2.00
        2,       9,  268.50,    9.38,   42.55,    3.24,    2.00
        2,      10,  264.51,    9.24,   46.67,    1.49,    2.00
        2,      11,  264.51,    9.24,   51.45,    4.06,    2.00
        2,      12,  260.51,    9.10,   55.41,    2.68,    2.00
        2,      13,  256.51,    8.96,   59.26,    1.44,    2.00
        2,      14,  252.52,    8.82,   63.00,    0.35,    2.00
        2,      15,  252.51,    8.82,   67.70,    3.73,    2.00
        2,      16,  248.51,    8.68,   71.30,    2.94,    2.00
        2,      17,  244.52,    8.54,   74.80,    2.26,    2.00
        2,      18,  240.52,    8.40,   78.20,    1.68,    2.00
        2,      19,  236.52,    8.26,   81.49,    1.19,    2.00
        2,      20,  232.52,    8.12,   84.68,    0.78,    2.00
        2,      21,  228.52,    7.98,   87.78,    0.45,    2.00
        2,      22,  224.52,    7.84,   90.77,    0.18,    2.00
        2,      23,  224.52,    7.84,   95.36,    4.86,    2.00
        2,      24,  220.52,    7.70,   98.24,    4.78,    2.00
        2,      25,  216.52,    7.56,  101.03,    4.73,    2.00
        2,      26,  212.52,    7.42,  103.71,    4.72,    2.00
        2,      27,  208.52,    7.28,  106.31,    4.73,    2.00
        2,      28,  204.52,    7.14,  108.81,    4.76,    2.00
        2,      29,  200.51,    7.00,  111.21,    4.80,    2.00
        2,      30,  196.51,    6.86,  113.53,    4.85,    2.00
        2,      31,  192.51,    6.72,  115.74,    4.88,    2.00
        2,      32,  188.51,    6.58,  117.87,    4.91,    2.00
        2,      33,  184.51,    6.44,  119.89,    4.92,    2.00
        2,      34,  180.50,    6.30,  121.83,    4.90,    2.00
        2,      35,  176.50,    6.16,  123.66,    4.85,    2.00
        2,      36,  172.50,    6.02,  125.40,    4.76,    2.00
        2,      37,  168.50,    5.88,  127.05,    4.62,    2.00
        2,      38,  164.49,    5.74,  128.59,    4.44,    2.00
        2,      39,  160.49,    5.60,  130.04,    4.19,    2.00
        2,      40,  156.48,    5.46,  131.39,    3.88,    2.00
        2,      41,  152.48,    5.32,  132.63,    3.50,    2.00
        2,      42,  148.48,    5.18,  133.77,    3.04,    2.00
        2,      43,  144.47,    5.05,  134.80,    2.49,    2.00
        2,      44,  140.47,    4.91,  135.73,    1.84,    2.00
        2,      45,  136.85,    4.78,  136.94,    1.88,    2.00
        2,      46,  133.60,    4.67,  138.43,    2.58,    2.00
        2,      47,  129.02,    4.51,  138.44,    0.47,    2.00
        2,      48,  125.92,    4.40,  139.94,    1.36,    2.00
        2,      49,  122.87,    4.29,  141.43,    2.32,    2.00
        2,      50,  118.61,    4.14,  141.44,    0.51,    2.00
        2,      51,  115.67,    4.04,  142.93,    1.63,    2.00
        2,      52,  111.61,    3.90,  142.94,    0.00,    2.00
        2,      53,  108.77,    3.80,  144.43,    1.26,    1.00
        2,      54,  105.96,    3.70,  145.92,    2.57,    2.00
        2,      55,  102.12,    3.57,  145.93,    1.17,    2.00
        2,      56,   99.38,    3.47,  147.43,    2.60,    2.00
        2,      57,   95.69,    3.34,  147.43,    1.34,    2.00
        2,      58,   92.08,    3.22,  147.44,    0.15,    2.00
        2,      59,   89.43,    3.12,  148.93,    1.73,    1.00
        2,      60,   85.94,    3.00,  148.94,    0.66,    2.00
        2,      61,   83.34,    2.91,  150.43,    2.33,    2.00
        2,      62,   79.94,    2.79,  150.44,    1.36,    2.00
        2,      63,   76.61,    2.68,  150.45,    0.45,    2.00
        2,      64,   74.06,    2.59,  151.94,    2.25,    2.00
        2,      65,   70.81,    2.47,  151.94,    1.43,    2.00
        2,      66,   67.61,    2.36,  151.95,    0.65,    2.00
        2,      67,   65.09,    2.27,  153.44,    2.56,    2.00
        2,      68,   61.96,    2.16,  153.45,    1.87,    2.00
        2,      69,   58.87,    2.06,  153.45,    1.22,    2.00
        2,      70,   55.82,    1.95,  153.46,    0.61,    2.00
        2,      71,   52.81,    1.84,  153.46,    0.03,    2.00
        2,      72,   50.32,    1.76,  154.95,    2.10,    1.00
        2,      73,   47.35,    1.65,  154.96,    1.60,    2.00
        2,      74,   44.41,    1.55,  154.96,    1.13,    2.00
        2,      75,   41.50,    1.45,  154.97,    0.69,    2.00
        2,      76,   38.61,    1.35,  154.97,    0.29,    2.00
        2,      77,   36.10,    1.26,  156.46,    2.50,    1.00
        2,      78,   33.24,    1.16,  156.46,    2.16,    2.00
        2,      79,   30.39,    1.06,  156.46,    1.84,    2.00
        2,      80,   27.57,    0.96,  156.47,    1.56,    2.00
        2,      81,   24.77,    0.86,  156.47,    1.30,    2.00
        2,      82,   21.98,    0.77,  156.47,    1.08,    2.00
        2,      83,   19.20,    0.67,  156.47,    0.88,    2.00
        2,      84,   16.44,    0.57,  156.48,    0.71,    2.00
        2,      85,   13.68,    0.48,  156.48,    0.56,    1.00
        2,      86,   10.94,    0.38,  156.48,    0.44,    1.00
        2,      87,    8.20,    0.29,  156.48,    0.35,    1.00
        2,      88,    5.46,    0.19,  156.48,    0.29,    1.00
        2,      89,    2.73,    0.10,  156.48,    0.25,    1.00
        2,      90,    0.00,    0.00,  156.48,    0.23,    1.00
        3,       0,  277.97,   14.57,    0.00,    0.18,    1.00
        3,       1,  277.97,   14.57,    4.86,    0.31,    2.00
        3,       2,  277.97,   14.57,    9.72,    0.70,    2.00
        3,       3,  277.97,   14.57,   14.59,    1.36,    2.00
        3,       4,  277.97,   14.57,   19.46,    2.27,    2.00
        3,       5,  277.97,   14.57,   24.35,    3.44,    2.00
        3,       6,  273.95,   14.36,   28.83,    0.89,    2.00
        3,       7,  273.95,   14.36,   33.68,    2.56,    2.00
        3,       8,  269.93,   14.15,   37.99,    0.45,    2.00
        3,       9,  269.93,   14.15,   42.81,    2.59,    2.00
        3,      10,  265.91,   13.94,   46.95,    0.88,    2.00
        3,      11,  265.91,   13.94,   51.76,    3.49,    2.00
        3,      12,  261.89,   13.73,   55.74,    2.15,    2.00
        3,      13,  257.87,   13.51,   59.62,    0.97,    2.00
        3,      14,  257.87,   13.51,   64.38,    4.21,    2.00
        3,      15,  253.85,   13.30,   68.11,    3.35,    2.00
        3,      16,  249.83,   13.09,   71.74,    2.62,    2.00
        3,      17,  245.81,   12.88,   75.26,    1.99,    2.00
        3,      18,  241.79,   12.67,   78.67,    1.47,    2.00
        3,      19,  237.77,   12.46,   81.98,    1.04,    2.00
        3,      20,  233.76,   12.25,   85.20,    0.69,    2.00
        3,      21,  229.73,   12.04,   88.31,    0.41,    2.00
        3,      22,  225.71,   11.83,   91.32,    0.19,    2.00
        3,      23,  221.69,   11.62,   94.23,    0.03,    2.00
        3,      24,  221.69,   11.62,   98.84,    4.90,    1.00
        3,      25,  217.67,   11.41,  101.64,    4.91,    2.00
        3,      26,  213.64,   11.20,  104.34,    4.96,    2.00
        3,      27,  209.62,   10.99,  106.95,    5.02,    2.00
        3,      28,  205.60,   10.78,  109.47,    5.11,    2.00
        3,      29,  201.58,   10.56,  111.89,    5.20,    2.00
        3,      30,  197.55,   10.35,  114.21,    5.29,    2.00
        3,      31,  193.53,   10.14,  116.45,    5.38,    2.00
        3,      32,  189.51,    9.93,  118.58,    5.45,    2.00
        3,      33,  185.49,    9.72,  120.62,    5.51,    2.00
        3,      34,  181.46,    9.51,  122.57,    5.53,    2.00
        3,      35,  177.44,    9.30,  124.41,    5.53,    2.00
        3,      36,  173.41,    9.09,  126.17,    5.48,    2.00
        3,      37,  169.39,    8.88,  127.82,    5.39,    2.00
        3,      38,  165.36,    8.67,  129.37,    5.25,    2.00
        3,      39,  161.34,    8.46,  130.83,    5.04,    2.00
