0.0542824
281.274
77000
1
1
0.255851
1
0.944283
1
1
1
1
1
1
1
0.816497
-0.408276
-0.40822
-1.23E-19
-9.35E-20
1.54E-20
0.816497
-0.408278
-0.408218
-1.22E-19
-9.15E-20
2.32E-20
0.816497
-0.40819
-0.408307
0
-1.73E-36
0
0.816497
-0.408248
-0.408248
-1.59E-19
-1.08E-19
2.52E-21
2.30E-05
