0.0450683
270.547
77000
1
1
0.294989
1
0.950852
1
1
0.999992
1
1
1
1
0.816497
-0.408218
-0.408279
0
0
0
0.816496
-0.408645
-0.407852
0
0
0
0.816496
-0.409067
-0.407429
0
0
0
0.816497
-0.408248
-0.408248
0
0
0
0.00E+00
0
0
0
0
0
0
0
0
0
1.94E-05
