0.134923
324.835
77000
1
-0.999999
1
0.168063
0.913205
-1
0.950852
0.999974
1
1
0.950852
1
0.816496
-0.409259
-0.407237
-1.52E-14
0
0
0.816496
-0.408723
-0.407774
-8.11E-15
0
0
0.816497
-0.408222
-0.408275
0
0
0
-0.816497
0.408248
0.408248
2.14E-14
0
0
0
0
0
0
0
0
0
0
0
0
4.32E-05
