0.0474616
248.424
187000
1
1
0.344906
1
0.924066
1
1
0.99931
1
1.1
1
1
0.816497
-0.408028
-0.408469
0.00E+00
0
0
0.816492
-0.410722
-0.40577
0
0
0
0.816473
-0.4136
-0.402873
0
0
0
0.816497
-0.408248
-0.408248
0
0
0
0
0
0
0
0
0
0
0
0
2
1.97E-05
