   1.7669,  0.8301,  0.0000,
   1.0000, -0.4860,  0.0000,
   0.9998, -0.4762,  0.0000,
   0.9996, -0.4663,  0.0000,
   0.9993, -0.4563,  0.0000,
   0.9989, -0.4462,  0.0000,
   0.9984, -0.4360,  0.0000,
   0.9978, -0.4258,  0.0000,
   0.9972, -0.4155,  0.0000,
   0.9964, -0.4051,  0.0000,
   0.9955, -0.3947,  0.0000,
   0.9946, -0.3843,  0.0000,
   0.9935, -0.3738,  0.0000,
   0.9924, -0.3634,  0.0000,
   0.9911, -0.3529,  0.0000,
   0.9898, -0.3425,  0.0000,
   0.9884, -0.3321,  0.0000,
   0.9869, -0.3217,  0.0000,
   0.9853, -0.3114,  0.0000,
   0.9836, -0.3011,  0.0000,
   0.9819, -0.2910,  0.0000,
   0.9801, -0.2809,  0.0000,
   0.9782, -0.2709,  0.0000,
   0.9762, -0.2610,  0.0000,
   0.9742, -0.2513,  0.0000,
   0.9721, -0.2416,  0.0000,
   0.9699, -0.2321,  0.0000,
   0.9677, -0.2228,  0.0000,
   0.9655, -0.2136,  0.0000,
   0.9632, -0.2046,  0.0000,
   0.9609, -0.1957,  0.0000,
   0.9585, -0.1871,  0.0000,
   0.9561, -0.1786,  0.0000,
   0.9537, -0.1702,  0.0000,
   0.9512, -0.1621,  0.0000,
   0.9488, -0.1542,  0.0000,
   0.9463, -0.1464,  0.0000,
   0.9438, -0.1388,  0.0000,
   0.9413, -0.1314,  0.0000,
   0.9387, -0.1242,  0.0000,
   0.9362, -0.1171,  0.0000,
   0.9337, -0.1103,  0.0000,
   0.9311, -0.1035,  0.0000,
   0.9286, -0.0970,  0.0000,
   0.9260, -0.0905,  0.0000,
   0.9234, -0.0842,  0.0000,
   0.9208, -0.0780,  0.0000,
   0.9182, -0.0719,  0.0000,
   0.9156, -0.0659,  0.0000,
   0.9129, -0.0600,  0.0000,
   0.9101, -0.0540,  0.0000,
   0.9074, -0.0481,  0.0000,
   0.9045, -0.0423,  0.0000,
   0.9016, -0.0363,  0.0000,
   0.8986, -0.0304,  0.0000,
   0.8955, -0.0243,  0.0000,
   0.8922, -0.0181,  0.0000,
   0.8888, -0.0118,  0.0000,
   0.8853, -0.0053,  0.0000,
   0.8815,  0.0014,  0.0000,
   0.8775,  0.0084,  0.0000,
   0.8733,  0.0157,  0.0000,
   0.8687,  0.0233,  0.0000,
   0.8639,  0.0313,  0.0000,
   0.8587,  0.0397,  0.0000,
   0.8531,  0.0485,  0.0000,
   0.8471,  0.0579,  0.0000,
   0.8406,  0.0678,  0.0000,
   0.8336,  0.0783,  0.0000,
   0.8260,  0.0895,  0.0000,
   0.8178,  0.1013,  0.0000,
   0.8089,  0.1138,  0.0000,
   0.7993,  0.1271,  0.0000,
   0.7890,  0.1412,  0.0000,
   0.7779,  0.1561,  0.0000,
   0.7660,  0.1718,  0.0000,
   0.7532,  0.1883,  0.0000,
   0.7395,  0.2057,  0.0000,
   0.7249,  0.2239,  0.0000,
   0.7093,  0.2429,  0.0000,
   0.6929,  0.2626,  0.0000,
   0.6755,  0.2831,  0.0000,
   0.6573,  0.3043,  0.0000,
   0.6381,  0.3261,  0.0000,
   0.6182,  0.3485,  0.0000,
   0.5975,  0.3713,  0.0000,
   0.5761,  0.3944,  0.0000,
   0.5542,  0.4177,  0.0000,
   0.5317,  0.4412,  0.0000,
   0.5088,  0.4647,  0.0000,
   0.4856,  0.4881,  0.0000,
   0.4623,  0.5112,  0.0000,
   0.4389,  0.5340,  0.0000,
   0.4156,  0.5563,  0.0000,
   0.3925,  0.5780,  0.0000,
   0.3697,  0.5991,  0.0000,
   0.3473,  0.6195,  0.0000,
   0.3254,  0.6390,  0.0000,
   0.3041,  0.6577,  0.0000,
   0.2834,  0.6755,  0.0000,
   0.2635,  0.6924,  0.0000,
   0.2443,  0.7083,  0.0000,
   0.2260,  0.7233,  0.0000,
   0.2085,  0.7374,  0.0000,
   0.1919,  0.7505,  0.0000,
   0.1761,  0.7627,  0.0000,
   0.1611,  0.7741,  0.0000,
   0.1470,  0.7846,  0.0000,
   0.1338,  0.7943,  0.0000,
